"Europa;West Europa;Frankrijk;Auvergne;Allier","(O 2 15 - O 4 00 /N 46 50 - N 46 00)","4,46,2.25,46.833333333333",0,80.4.280.483
"Europa;West Europa;Frankrijk;Auvergne;Puy-de-Dôme","(O 2 25 - O 4 00 /N 46 20 - N 45 15)","4,45.25,2.4166666666667,46.333333333333",0,80.4.280.485
"Europa;West Europa;Frankrijk;Auvergne;Haute-Loire","(O 3 00 - O 4 25 /N 45 25 - N 44 45)","4.4166666666667,44.75,3,45.416666666667",0,80.4.280.487
"Europa;West Europa;Frankrijk;Auvergne;Cantal","(O 2 00 - O 3 25 /N 45 30 - N 44 35)","3.4166666666667,44.583333333333,2,45.5",0,80.4.280.489
"Europa;West Europa;Frankrijk;Limousin","(O 0 30 - O 2 40 /N 46 35 - N 44 20)","2.6666666666667,44.333333333333,-0.5,46.583333333333",0,80.4.280.520
"Europa;West Europa;Frankrijk;Limousin;Creuse","(O 1 20 - O 2 35 /N 46 30 - N 45 40)","2.5833333333333,45.666666666667,1.3333333333333,46.5",0,80.4.280.523
"Europa;West Europa;Frankrijk;Limousin;Haute-Vienne","(O 0 35 - O 1 55 /N 46 25 - N 45 25)","1.9166666666667,45.416666666667,-0.58333333333333,46.416666666667",0,80.4.280.525
"Europa;West Europa;Frankrijk;Limousin;Corrèze","(O 1 10 - O 2 35 /N 45 50 - N 44 55)","2.5833333333333,44.916666666667,1.1666666666667,45.833333333333",0,80.4.280.527
"Europa;West Europa;Frankrijk;Lorraine","(O 4 50 - O 7 25 /N 49 45 - N 48 15)","7.4166666666667,48.25,4.8333333333333,49.75",7,80.4.280.560
"Europa;West Europa;Frankrijk;Lorraine;Meuse","(O 4 55 - O 5 55 /N 49 40 - N 48 25)","5.9166666666667,48.416666666667,4.9166666666667,49.666666666667",3,80.4.280.563
"Europa;West Europa;Frankrijk;Lorraine;Meurthe-et-Moselle","(O 5 35 - O 5 55 /N 49 35 - N 48 20)","5.9166666666667,48.333333333333,5.5833333333333,49.583333333333",2,80.4.280.565
"Europa;West Europa;Frankrijk;Lorraine;Moselle","(O 6 00 - O 7 20 /N 49 35 - N 48 30)","7.3333333333333,48.5,6,49.583333333333",0,80.4.280.567
"Europa;West Europa;Frankrijk;Lorraine;Vosges","(O 5 25 - O 7 15 /N 48 30 - N 47 50)","7.25,47.833333333333,5.4166666666667,48.5",1,80.4.280.569
"Europa;West Europa;Frankrijk;Alsace","(O 6 40 - O 8 20 /N 49 10 - N 47 20)","8.3333333333333,47.333333333333,6.6666666666667,49.166666666667",11,80.4.280.600
"Europa;West Europa;Frankrijk;Alsace;Bas-Rhin","(O 6 55 - O 8 15 /N 49 05 - N 48 05)","8.25,48.083333333333,6.9166666666667,49.083333333333",2,80.4.280.603
"Europa;West Europa;Frankrijk;Alsace;Haute-Rhin","(O 6 45 - O 7 45 /N 48 20 - N 47 25)","7.75,47.416666666667,6.75,48.333333333333",0,80.4.280.605
"Europa;West Europa;Frankrijk;Franche-Comté","(O 5 05 - O 7 15 /N 48 10 - N 46 10)","7.25,46.166666666667,5.0833333333333,48.166666666667",4,80.4.280.640
"Europa;West Europa;Frankrijk;Franche-Comté;Haute-Saône","(O 5 20 - O 6 50 /N 48 05 - N 47 15)","6.8333333333333,47.25,5.3333333333333,48.083333333333",1,80.4.280.643
"Europa;West Europa;Frankrijk;Franche-Comté;Belfort","(O 6 45 - O 7 10 /N 47 50 - N 47 28)","7.1666666666667,47.466666666667,6.75,47.833333333333",0,80.4.280.645
"Europa;West Europa;Frankrijk;Franche-Comté;Doubs","(O 5 40 - O 7 05 /N 47 35 - N 46 35)","7.0833333333333,46.583333333333,5.6666666666667,47.583333333333",1,80.4.280.647
"Europa;West Europa;Frankrijk;Franche-Comté;Jura","(O 5 10 - O 6 15 /N 47 20 - N 46 15)","6.25,46.25,5.1666666666667,47.333333333333",0,80.4.280.649
"Europa;West Europa;Frankrijk;Rhône-Alpes","(O 3 35 - O 7 20 /N 46 40 - N 44 00)","7.3333333333333,44,3.5833333333333,46.666666666667",4,80.4.280.680
"Europa;West Europa;Frankrijk;Rhône-Alpes;Ain","(O 4 45 - O 6 10 /N 46 35 - N 45 35)","6.1666666666667,45.583333333333,4.75,46.583333333333",1,80.4.280.681
"Europa;West Europa;Frankrijk;Rhône-Alpes;Haute-Savoie","(O 5 45 - O 7 05 /N 46 30 - N 45 40)","7.0833333333333,45.666666666667,5.75,46.5",2,80.4.280.682
"Europa;West Europa;Frankrijk;Rhône-Alpes;Savoie","(O 5 35 - O 7 15 /N 46 00 - N 45 00)","7.25,45,5.5833333333333,46",0,80.4.280.683
"Europa;West Europa;Frankrijk;Rhône-Alpes;Isère","(O 4 45 - O 6 25 /N 45 55 - N 44 40)","6.4166666666667,44.666666666667,4.75,45.916666666667",1,80.4.280.684
"Europa;West Europa;Frankrijk;Rhône-Alpes;Rhône","(O 4 15 - O 5 10 /N 46 20 - N 45 25)","5.1666666666667,45.416666666667,4.25,46.333333333333",0,80.4.280.685
"Europa;West Europa;Frankrijk;Rhône-Alpes;Loire","(O 3 40 - O 4 50 /N 46 20 - N 45 10)","4.8333333333333,45.166666666667,3.6666666666667,46.333333333333",0,80.4.280.686
"Europa;West Europa;Frankrijk;Rhône-Alpes;Ardèche","(O 3 50 - O 4 30 /N 45 25 - N 44 40)","4.5,44.666666666667,3.8333333333333,45.416666666667",0,80.4.280.687
"Europa;West Europa;Frankrijk;Rhône-Alpes;Drôme","(O 4 35 - O 5 50 /N 45 20 - N 44 05)","5.8333333333333,44.083333333333,4.5833333333333,45.333333333333",0,80.4.280.688
"Europa;West Europa;Frankrijk;Aquitaine","(W 1 55 - O 1 30 /N 45 50 - N 42 40)","1.5,42.666666666667,-1.9166666666667,45.833333333333",1,80.4.280.720
"Europa;West Europa;Frankrijk;Aquitaine;Dordogne","(W 0 05 - O 1 25 /N 45 45 - N 44 35)","1.4166666666667,44.583333333333,-0.083333333333333,45.75",0,80.4.280.721
"Europa;West Europa;Frankrijk;Aquitaine;Gironde","(W 1 20 - O 0 20 /N 45 35 - N 44 10)","-0.33333333333333,44.166666666667,-1.3333333333333,45.583333333333",0,80.4.280.723
"Europa;West Europa;Frankrijk;Aquitaine;Lot-et-Garonne","(W 0 10 - O 1 05 /N 44 55 - N 44 00)","1.0833333333333,44,-0.16666666666667,44.916666666667",0,80.4.280.725
"Europa;West Europa;Frankrijk;Aquitaine;Landes","(W 1 30 - O 0 10 /N 44 35 - N 43 25)","-0.16666666666667,43.416666666667,-1.5,44.583333333333",0,80.4.280.727
"Europa;West Europa;Frankrijk;Aquitaine;Pyrénées-Atlantiques","(W 1 50 - O 0 05 /N 43 40 - N 42 45)","-0.083333333333333,42.75,-1.8333333333333,43.666666666667",0,80.4.280.729
"Europa;West Europa;Frankrijk;Midi-Pyrénées","(W 0 25 - O 3 35 /N 45 10 - N 42 30)","3.5833333333333,42.5,-0.41666666666667,45.166666666667",2,80.4.280.760
"Europa;West Europa;Frankrijk;Midi-Pyrénées;Lot","(O 1 00 - O 2 15 /N 45 05 - N 44 10)","2.25,44.166666666667,1,45.083333333333",0,80.4.280.761
"Europa;West Europa;Frankrijk;Midi-Pyrénées;Tarn-et-Garonne","(O 0 40 - O 2 00 /N 44 25 - N 43 45)","2,43.75,-0.66666666666667,44.416666666667",1,80.4.280.762
"Europa;West Europa;Frankrijk;Midi-Pyrénées;Gers","(W 0 20 - O 1 15 /N 44 10 - N 43 15)","1.25,43.25,-0.33333333333333,44.166666666667",0,80.4.280.763
"Europa;West Europa;Frankrijk;Midi-Pyrénées;Hautes-Pyrénées","(W 0 20 - O 0 40 /N 43 40 - N 42 40)","-0.66666666666667,42.666666666667,-0.33333333333333,43.666666666667",0,80.4.280.764
"Europa;West Europa;Frankrijk;Midi-Pyrénées;Haute-Garonne","(O 0 25 - O 2 05 /N 43 55 - N 42 40)","2.0833333333333,42.666666666667,-0.41666666666667,43.916666666667",1,80.4.280.765
"Europa;West Europa;Frankrijk;Midi-Pyrénées;Ariège","(O 0 45 - O 2 15 /N 43 20 - N 42 35)","2.25,42.583333333333,-0.75,43.333333333333",0,80.4.280.766
"Europa;West Europa;Frankrijk;Midi-Pyrénées;Tarn","(O 1 30 - O 3 00 /N 44 15 - N 43 20)","3,43.333333333333,1.5,44.25",0,80.4.280.767
"Europa;West Europa;Frankrijk;Midi-Pyrénées;Aveyron","(O 1 50 - O 3 30 /N 45 00 - N 43 40)","3.5,43.666666666667,1.8333333333333,45",0,80.4.280.768
"Europa;West Europa;Frankrijk;Languedoc-Roussillon","(O 1 35 - O 4 55 /N 45 05 - N 42 10)","4.9166666666667,42.166666666667,1.5833333333333,45.083333333333",6,80.4.280.800
"Europa;West Europa;Frankrijk;Languedoc-Roussillon;Pyrénées-Orientales","(O 1 45 - O 3 20 /N 42 44 - N 42 15)","3.3333333333333,42.25,1.75,42.733333333333",0,80.4.280.801
"Europa;West Europa;Frankrijk;Languedoc-Roussillon;Aude","(O 1 40 - O 3 15 /N 43 30 - N 42 35)","3.25,42.583333333333,1.6666666666667,43.5",0,80.4.280.803
"Europa;West Europa;Frankrijk;Languedoc-Roussillon;Hérault","(O 2 30 - O 4 15 /N 44 00 - N 43 10)","4.25,43.166666666667,2.5,44",0,80.4.280.805
"Europa;West Europa;Frankrijk;Languedoc-Roussillon;Lozères","(O 2 55 - O 4 00 /N 45 00 - N 44 05)","4,44.083333333333,2.9166666666667,45",0,80.4.280.807
"Europa;West Europa;Frankrijk;Languedoc-Roussillon;Gard","(O 3 15 - O 4 50 /N 44 30 - N 43 25)","4.8333333333333,43.416666666667,3.25,44.5",0,80.4.280.809
"Europa;West Europa;Frankrijk;Corsica","(O 8 25 - O 9 45 /N 43 30 - N 41 15)","9.75,41.25,8.4166666666667,43.5",2,80.4.280.840
"Europa;West Europa;Frankrijk;Corsica;Haute-Corse","(O 8 30 - O 9 40 /N 43 05 - N 41 30)","9.6666666666667,41.5,8.5,43.083333333333",0,80.4.280.841
"Europa;West Europa;Frankrijk;Corsica;Corse-du-Sud","(O 8 30 - O 9 40 /N 42 25 - N 41 20)","9.6666666666667,41.333333333333,8.5,42.416666666667",0,80.4.280.842
"Europa;West Europa;Frankrijk;Provence-Alpes-Côtes d'Azur","(O 4 05 - O 7 50 /N 45 15 - N 42 50)","7.8333333333333,42.833333333333,4.0833333333333,45.25",3,80.4.280.880
"Europa;West Europa;Frankrijk;Provence-Alpes-Côtes d'Azur;Bouches-du-Rhône","(O 4 10 - O 5 50 /N 44 00 - N 43 20)","5.8333333333333,43.333333333333,4.1666666666667,44",1,80.4.280.881
"Europa;West Europa;Frankrijk;Provence-Alpes-Côtes d'Azur;Vaucluse","(O 4 35 - O 5 45 /N 44 30 - N 43 40)","5.75,43.666666666667,4.5833333333333,44.5",0,80.4.280.883
"Europa;West Europa;Frankrijk;Provence-Alpes-Côtes d'Azur;Var","(O 5 35 - O 7 00 /N 44 50 - N 42 55)","7,42.916666666667,5.5833333333333,44.833333333333",0,80.4.280.885
"Europa;West Europa;Frankrijk;Provence-Alpes-Côtes d'Azur;Hautes-Alpes","(O 5 25 - O 7 05 /N 45 10 - N 44 10)","7.0833333333333,44.166666666667,5.4166666666667,45.166666666667",0,80.4.280.887
"Europa;West Europa;Frankrijk;Provence-Alpes-Côtes d'Azur;Alpes-de-Haute-Provence","(O 5 30 - O 7 00 /N 44 40 - N 43 40)","7,43.666666666667,5.5,44.666666666667",0,80.4.280.888
"Europa;West Europa;Frankrijk;Provence-Alpes-Côtes d'Azur;Alpes-Maritimes","(O 6 35 - O 7 45 /N 44 25 - N 43 30)","7.75,43.5,6.5833333333333,44.416666666667",0,80.4.280.889
"Europa;West Europa;Monaco","(O 7 20 - O 7 30 /N 43 50 - N 43 40)","7.5,43.666666666667,7.3333333333333,43.833333333333",0,80.4.290
"Europa;Centraal Europa","(O 5 - O 25 /N 55 - N 45)","25,45,5,55",231,80.4.400
"Europa;Centraal Europa;Duitsland","(O 6 00 - O 15 30 /N 55 15 - N 47 00)","15.5,47,6,55.25",143,80.4.415
"Europa;Centraal Europa;Duitsland;Berlijn","(O 13 00 - O 14 00 /N 52 45 - N 52 10)","14,52.166666666667,13,52.75",10,80.4.415.100
"Europa;Centraal Europa;Duitsland;Schleswig-Holstein","(O 8 10 - O 11 20 /N 55 05 - N 53 20)","11.333333333333,53.333333333333,8.1666666666667,55.083333333333",4,80.4.415.150
"Europa;Centraal Europa;Duitsland;Hamburg","(O 9 40 - O 10 15 /N 53 45 - N 53 20)","10.25,53.333333333333,9.6666666666667,53.75",16,80.4.415.200
"Europa;Centraal Europa;Duitsland;Niedersachsen","(O 6 40 - O 11 35 /N 53 55 - N 51 15)","11.583333333333,51.25,6.6666666666667,53.916666666667",14,80.4.415.250
"Europa;Centraal Europa;Duitsland;Bremen","(O 8 30 - O 9 00 /N 53 15 - N 53 00)","9,53,8.5,53.25",20,80.4.415.300
"Europa;Centraal Europa;Duitsland;Nordrhein-Westfalen","(O 5 50 - O 9 30 /N 52 35 - N 50 20)","9.5,50.333333333333,5.8333333333333,52.583333333333",20,80.4.415.350
"Europa;Centraal Europa;Duitsland;Hessen","(O 7 45 - O 10 10 /N 51 40 - N 49 25)","10.166666666667,49.416666666667,7.75,51.666666666667",21,80.4.415.400
"Europa;Centraal Europa;Duitsland;Rheinland-Pfalz","(O 6 05 - O 8 30 /N 51 00 - N 48 55)","8.5,48.916666666667,6.0833333333333,51",11,80.4.415.450
"Europa;Centraal Europa;Duitsland;Saarland","(O 6 20 - O 7 25 /N 49 40 - N 49 05)","7.4166666666667,49.083333333333,6.3333333333333,49.666666666667",9,80.4.415.500
"Europa;Centraal Europa;Duitsland;Baden-Württemberg","(O 7 30 - O 10 30 /N 49 50 - N 47 30)","10.5,47.5,7.5,49.833333333333",9,80.4.415.550
"Europa;Centraal Europa;Duitsland;Beieren","(O 8 55 - O 13 50 /N 50 35 - N 47 15)","13.833333333333,47.25,8.9166666666667,50.583333333333",12,80.4.415.600
"Europa;Centraal Europa;Duitsland;Beieren","(O 8 55 - O 13 50 /N 50 35 - N 47 15)","13.833333333333,47.25,8.9166666666667,50.583333333333",12,80.4.215.600
"Europa;Centraal Europa;Duitsland;Mecklenburg-Vorpommern","(O 10 30 - O 15 00 /N 55 00 - N 53 00)","15,53,10.5,55",4,80.4.415.650
"Europa;Centraal Europa;Duitsland;Brandenburg","(O 10 40 - O 15 15 /N 53 45 - N 51 10)","15.25,51.166666666667,10.666666666667,53.75",7,80.4.415.700
"Europa;Centraal Europa;Duitsland;Sachsen-Anhalt","(O 10 30 - O 13 30 /N 53 15 - N 51 00)","13.5,51,10.5,53.25",4,80.4.415.750
"Europa;Centraal Europa;Duitsland;Thüringen","(O 9 45 - O 12 15 /N 51 30 - N 50 00)","12.25,50,9.75,51.5",17,80.4.415.800
"Europa;Centraal Europa;Duitsland;Sachsen","(O 11 15 - O 15 15 /N 51 20 - N 50 00)","15.25,50,11.25,51.333333333333",12,80.4.415.850
"Europa;Centraal Europa;Polen","(O 14 00 - O 24 30 /N 54 45 - N 49 00)","24.5,49,14,54.75",16,80.4.430
"Europa;Centraal Europa;Polen;Szczecin","(O 14 05 - O 15 50 /N 54 10 - N 52 50)","15.833333333333,52.833333333333,14.083333333333,54.166666666667",0,80.4.430.020
"Europa;Centraal Europa;Polen;Koszalin","(O 15 20 - O 17 00 /N 54 35 - N 53 10)","17,53.166666666667,15.333333333333,54.583333333333",0,80.4.430.040
"Europa;Centraal Europa;Polen;S_upsk","(O 16 25 - O 17 55 /N 54 50 - N 53 25)","17.916666666667,53.416666666667,16.416666666667,54.833333333333",0,80.4.430.060
"Europa;Centraal Europa;Polen;Gdansk","(O 17 35 - O 19 00 /N 54 55 - N 53 35)","19,53.583333333333,17.583333333333,54.916666666667",2,80.4.430.080
"Europa;Centraal Europa;Polen;Elblag","(O 18 45 - O 20 25 /N 54 30 - N 53 30)","20.416666666667,53.5,18.75,54.5",1,80.4.430.100
"Europa;Centraal Europa;Polen;Olsttyn","(O 19 20 - O 21 40 /N 54 25 - N 53 10)","21.666666666667,53.166666666667,19.333333333333,54.416666666667",1,80.4.430.120
"Europa;Centraal Europa;Polen;Suwa_ki","(O 21 20 - O 23 35 /N 54 25 - N 53 25)","23.583333333333,53.416666666667,21.333333333333,54.416666666667",0,80.4.430.140
"Europa;Centraal Europa;Polen;Bia_ystok","(O 22 30 - O 23 55 /N 53 45 - N 52 15)","23.916666666667,52.25,22.5,53.75",0,80.4.430.160
"Europa;Centraal Europa;Polen;_om_a","(O 21 35 - O 23 00 /N 53 50 - N 52 30)","23,52.5,21.583333333333,53.833333333333",0,80.4.430.180
"Europa;Centraal Europa;Polen;Ostro__ka","(O 20 40 - O 22 10 /N 53 35 - N 52 20)","22.166666666667,52.333333333333,20.666666666667,53.583333333333",0,80.4.430.200
"Europa;Centraal Europa;Polen;Ciechanów","(O 19 35 - O 21 45 /N 53 30 - N 52 25)","21.75,52.416666666667,19.583333333333,53.5",0,80.4.430.220
"Europa;Centraal Europa;Polen;Toru_","(O 18 05 - O 19 55 /N 53 40 - N 52 50)","19.916666666667,52.833333333333,18.083333333333,53.666666666667",0,80.4.430.240
"Europa;Centraal Europa;Polen;Bydgoszcz","(O 17 15 - O 18 50 /N 54 05 - N 52 25)","18.833333333333,52.416666666667,17.25,54.083333333333",0,80.4.430.260
"Europa;Centraal Europa;Polen;Pi_a","(O 15 50 - O 17 35 /N 54 40 - N 52 35)","17.583333333333,52.583333333333,15.833333333333,54.666666666667",0,80.4.430.280
"Europa;Centraal Europa;Polen;Gorzów","(O 14 25 - O 16 10 /N 53 20 - N 52 15)","16.166666666667,52.25,14.416666666667,53.333333333333",0,80.4.430.300
"Europa;Centraal Europa;Polen;Zielona Góra","(O 14 55 - O 16 20 /N 52 25 - N 51 25)","16.333333333333,51.416666666667,14.916666666667,52.416666666667",0,80.4.430.320
"Europa;Centraal Europa;Polen;Pozna_","(O 15 55 - O 17 50 /N 52 50 - N 51 55)","17.833333333333,51.916666666667,15.916666666667,52.833333333333",0,80.4.430.340
"Europa;Centraal Europa;Polen;Konin","(O 17 35 - O 19 10 /N 52 35 - N 51 45)","19.166666666667,51.75,17.583333333333,52.583333333333",0,80.4.430.360
"Europa;Centraal Europa;Polen;W_oc_awek","(O 18 20 - O 19 45 /N 53 10 - N 52 15)","19.75,52.25,18.333333333333,53.166666666667",0,80.4.430.380
"Europa;Centraal Europa;Polen;P_ock","(O 19 00 - O 20 30 /N 53 10 - N 52 15)","20.5,52.25,19,53.166666666667",0,80.4.430.400
"Europa;Centraal Europa;Polen;Warszawa","(O 20 10 - O 21 30 /N 52 35 - N 52 50)","21.5,52.833333333333,20.166666666667,52.583333333333",0,80.4.430.420
"Europa;Centraal Europa;Polen;Siedlce","(O 21 15 - O 22 45 /N 52 45 - N 51 35)","22.75,51.583333333333,21.25,52.75",0,80.4.430.440
"Europa;Centraal Europa;Polen;Bia_a Podlaska","(O 22 20 - O 23 45 /N 52 25 - N 51 30)","23.75,51.5,22.333333333333,52.416666666667",0,80.4.430.460
"Europa;Centraal Europa;Polen;Che_m","(O 22 55 - O 24 00 /N 51 45 - N 50 50)","24,50.833333333333,22.916666666667,51.75",0,80.4.430.480
"Europa;Centraal Europa;Polen;Lublin","(O 21 45 - O 23 05 /N 51 45 - N 50 50)","23.083333333333,50.833333333333,21.75,51.75",0,80.4.430.500
"Europa;Centraal Europa;Polen;Radom","(O 20 15 - O 21 55 /N 52 00 - N 51 00)","21.916666666667,51,20.25,52",0,80.4.430.520
"Europa;Centraal Europa;Polen;Skierniewice","(O 19 30 - O 21 50 /N 52 25 - N 51 35)","21.833333333333,51.583333333333,19.5,52.416666666667",0,80.4.430.540
"Europa;Centraal Europa;Polen;_od_","(O 19 10 - O 19 50 /N 52 05 - N 51 35)","19.833333333333,51.583333333333,19.166666666667,52.083333333333",0,80.4.430.560
"Europa;Centraal Europa;Polen;Sieradz","(O 18 20 - O 19 20 /N 52 05 - N 51 00)","19.333333333333,51,18.333333333333,52.083333333333",0,80.4.430.580
"Europa;Centraal Europa;Polen;Kalisz","(O 17 10 - O 18 30 /N 52 10 - N 51 05)","18.5,51.083333333333,17.166666666667,52.166666666667",0,80.4.430.600
"Europa;Centraal Europa;Polen;Leszno","(O 16 05 - O 17 25 /N 52 15 - N 51 25)","17.416666666667,51.416666666667,16.083333333333,52.25",0,80.4.430.620
"Europa;Centraal Europa;Polen;Legnica","(O 15 35 - O 16 35 /N 51 50 - N 50 55)","16.583333333333,50.916666666667,15.583333333333,51.833333333333",0,80.4.430.640
"Europa;Centraal Europa;Polen;Jelenia Góra","(O 14 45 - O 16 15 /N 51 35 - N 50 35)","16.25,50.583333333333,14.75,51.583333333333",0,80.4.430.660
"Europa;Centraal Europa;Polen;Wa_brzych","(O 16 05 - O 17 20 /N 51 05 - N 50 05)","17.333333333333,50.083333333333,16.083333333333,51.083333333333",0,80.4.430.680
"Europa;Centraal Europa;Polen;Wroc_aw","(O 16 25 - O 17 40 /N 51 40 - N 50 40)","17.666666666667,50.666666666667,16.416666666667,51.666666666667",0,80.4.430.700
"Europa;Centraal Europa;Polen;Opole","(O 16 55 - O 19 40 /N 51 15 - N 49 55)","19.666666666667,49.916666666667,16.916666666667,51.25",0,80.4.430.720
"Europa;Centraal Europa;Polen;Cz_tochowa","(O 18 15 - O 20 10 /N 51 15 - N 51 30)","20.166666666667,51.5,18.25,51.25",0,80.4.430.740
"Europa;Centraal Europa;Polen;Piotrków","(O 18 55 - O 20 30 /N 51 50 - N 50 50)","20.5,50.833333333333,18.916666666667,51.833333333333",0,80.4.430.760
"Europa;Centraal Europa;Polen;Kielce","(O 19 45 - O 21 45 /N 51 20 - N 50 05)","21.75,50.083333333333,19.75,51.333333333333",0,80.4.430.780
"Europa;Centraal Europa;Polen;Tarnobrzeg","(O 21 00 - O 22 45 /N 51 05 - N 50 15)","22.75,50.25,21,51.083333333333",0,80.4.430.800
"Europa;Centraal Europa;Polen;Zamo__","(O 22 20 - O 24 15 /N 51 05 - N 50 15)","24.25,50.25,22.333333333333,51.083333333333",0,80.4.430.820
"Europa;Centraal Europa;Polen;Przemy_l","(O 22 05 - O 23 05 /N 50 25 - N 49 30)","23.083333333333,49.5,22.083333333333,50.416666666667",0,80.4.430.840
"Europa;Centraal Europa;Polen;Rzeszów","(O 21 10 - O 22 45 /N 50 30 - N 49 45)","22.75,49.75,21.166666666667,50.5",0,80.4.430.860
"Europa;Centraal Europa;Polen;Tarnów","(O 20 15 - O 21 35 /N 50 25 - N 49 50)","21.583333333333,49.833333333333,20.25,50.416666666667",0,80.4.430.880
"Europa;Centraal Europa;Polen;Kraków","(O 19 25 - O 20 30 /N 50 25 - N 49 40)","20.5,49.666666666667,19.416666666667,50.416666666667",0,80.4.430.900
"Europa;Centraal Europa;Polen;Katowice","(O 18 00 - O 20 00 /N 50 35 - N 49 45)","20,49.75,18,50.583333333333",0,80.4.430.920
"Europa;Centraal Europa;Polen;Bielsko-Bia_a","(O 18 30 - O 19 50 /N 50 10 - N 49 20)","19.833333333333,49.333333333333,18.5,50.166666666667",0,80.4.430.940
"Europa;Centraal Europa;Polen;Nowy S_cz","(O 19 30 - O 21 25 /N 49 55 - N 49 10)","21.416666666667,49.166666666667,19.5,49.916666666667",0,80.4.430.960
"Europa;Centraal Europa;Polen;Krosno","(O 21 05 - O 22 55 /N 49 55 - N 49 00)","22.916666666667,49,21.083333333333,49.916666666667",0,80.4.430.980
"Europa;Centraal Europa;Tsjechië","(O 11 25 - O 19 05 /N 51 20 - N 48 25)","19.083333333333,48.416666666667,11.416666666667,51.333333333333",4,80.4.435
"Europa;Centraal Europa;Tsjechië;Severo_eský","(O 12 30 - O 15 30 /N 51 15 - N 50 00)","15.5,50,12.5,51.25",0,80.4.435.100
"Europa;Centraal Europa;Tsjechië;Východo_eský","(O 15 00 - O 17 00 /N 51 00 - N 49 15)","17,49.25,15,51",0,80.4.435.200
"Europa;Centraal Europa;Tsjechië;Severomoravský","(O 16 30 - O 19 00 /N 50 45 - N 49 00)","19,49,16.5,50.75",1,80.4.435.300
"Europa;Centraal Europa;Tsjechië;Jihomoravský","(O 15 15 - O 18 30 /N 49 45 - N 48 30)","18.5,48.5,15.25,49.75",1,80.4.435.400
"Europa;Centraal Europa;Tsjechië;Jiho_eský","(O 13 15 - O 15 45 /N 49 45 - N 48 30)","15.75,48.5,13.25,49.75",0,80.4.435.500
"Europa;Centraal Europa;Tsjechië;Západo_eský","(O 11 30 - O 14 00 /N 50 45 - N 48 45)","14,48.75,11.5,50.75",0,80.4.435.600
"Europa;Centraal Europa;Tsjechië;St_edo_eský","(O 13 15 - O 15 45 /N 50 45 - N 49 15)","15.75,49.25,13.25,50.75",0,80.4.435.700
"Europa;Centraal Europa;Tsjechië;Praha","(O 14 12 - O 14 35 /N 50 15 - N 49 45)","14.583333333333,49.75,14.2,50.25",0,80.4.435.800
"Europa;Centraal Europa;Slovenië","(O 16 40 - O 22 50 /N 49 50 - N 47 25)","22.833333333333,47.416666666667,16.666666666667,49.833333333333",2,80.4.445
"Europa;Centraal Europa;Slovenië;Západoslovenský","(O 16 45 - O 19 15 /N 49 00 - N 47 30)","19.25,47.5,16.75,49",0,80.4.445.100
"Europa;Centraal Europa;Slovenië;St_edoslovenský","(O 18 00 - O 20 30 /N 49 45 - N 48 00)","20.5,48,18,49.75",0,80.4.445.200
